Código Cliente;Nome do Cliente;Data de Cadastro;Valor do Contrato;Ativo;CPF;Observação
000286;João Ço-Testé;20241002;00000000145940,63;N;40afbf3f3df51967;"campo com ; ponto-e-vírgula dentro"
000287;Camões Ço-Testé;11/02/2022;None;N;096971018b2c550a;"campo com ""aspas"" no meio"
000288;Ângela Müller;2023-07-30;689.546,31;N;a5a1c8252a9528c3;
000289;Ana Müller;14/08/2023;347.705,96;N;02b342541b1f2eb1;sem observação
000290;Antônio Gonçalves;20221111;00000000603179,88;S;5fc64cd0721e8b1f;campo com | pipe dentro
000291;Íris Ço-Testé;23/10/2023;00000000025756,44;N;4ba172331ac3bf31;campo com | pipe dentro
000292;João da Silva;2024-08-29;359.732,39;N;34f541c0c8c5eb2a;
000293;Íris Assunção;02/09/2022;334401.57;S;0b7059334cde1b6b;sem observação
000294;Ana Ço-Testé;03/12/2021;975095.21;S;2ca8f78384182d35;
000295;Maria Assunção;20/02/2023;00000000660352,51;S;a3f66c612fb70dab;campo com | pipe dentro
000296;Camões da Silva;19/02/2024;450.419,75;N;b4698db30123a348;"campo com ; ponto-e-vírgula dentro"
000297;José Assunção;20240320;106695.73;S;5373bf4d5da49cb9;"campo com ; ponto-e-vírgula dentro"
000298;Íris da Silva;21/06/2021;00000000328629,81;N;647dc3929c7eb575;
000299;João Assunção;20211221;00000000740283,86;N;9d4edb71eb2ec80e;
000300;João Sá;01/10/2020;191.937,14;N;243012dab1850eb8;
000301;Camões Ferreira;06/05/2023;510.311,23;S;2ab7b2ef8e0ec033;campo com | pipe dentro
000302;Antônio Gonçalves;18/01/2021;00000000907566,06;N;02740f73f3abea0d;campo com | pipe dentro
000303;Maria Gonçalves;27/07/2024;00000000519014,83;N;7de1bf5daf4847f0;campo com | pipe dentro
000304;Íris Ferreira;08/12/2020;231.242,97;N;465cc2cb085eb489;"campo com ; ponto-e-vírgula dentro"
000305;Ângela Assunção;20201210;00000000803125,98;N;82c42e488cbadae5;sem observação
000306;João Assunção;06/05/2024;;N;37f25d368bddcee3;campo com | pipe dentro
000307;João Sá;26/08/2024;471.579,04;N;dcb91d5f593c572b;sem observação
000308;Íris Ço-Testé;20200828;616.483,94;N;b5f3f8aadc6dafff;
000309;Camões Gonçalves;15/06/2023;844.566,26;S;59cf0b0d91f0647d;
000310;Antônio Müller;08/01/2023;NaN;N;dba6fdf8f3d04ffb;
000311;João Gonçalves;20250525;00000000290795,07;S;ddb7570eb390b059;"campo com ; ponto-e-vírgula dentro"
000312;José Gonçalves;27/12/2023;411.777,86;N;93d228d424655c39;"campo com ""aspas"" no meio"
000313;Camões Ferreira;14/07/2022;97617.98;N;bff30c8d83ff3e96;"campo com ""aspas"" no meio"
000314;Luíza Ferreira;30/04/2025;00000000888320,99;S;f8ded777bb1e5ae8;campo com | pipe dentro
000315;Luíza Ço-Testé;20200509;864.916,54;S;44bed4867ea5a387;"campo com ""aspas"" no meio"
000316;Antônio Assunção;25/01/2023;00000000826597,62;N;aebbb90ee4e751de;sem observação
000317;Ana da Silva;20230706;00000000974582,15;S;74de5f7070f81dba;sem observação
000318;Camões Gonçalves;2023-11-11;166700.38;N;a79313b817e52113;"campo com ""aspas"" no meio"
000319;Antônio da Silva;31/01/2022;00000000415595,06;N;b30e96e8b9da5f8c;"campo com ; ponto-e-vírgula dentro"
000320;Camões Sá;20200705;81.725,61;S;39e7a4f197fb613a;
000321;Íris da Silva;17/01/2020;727745.54;S;1221cddf7a4a902f;"campo com ; ponto-e-vírgula dentro"
000322;Camões da Silva;20240205;923.784,47;N;61fa01ba231ae7c7;"campo com ; ponto-e-vírgula dentro"
000323;Maria da Silva;22/12/2022;00000000461478,21;N;368acd40b8f14e3c;"campo com ; ponto-e-vírgula dentro"
000324;Camões Müller;07/11/2023;146.815,12;S;bae1e13796ee50e5;campo com | pipe dentro
000325;Luíza Ferreira;20211006;88.342,82;S;99db13028dab66d3;
000326;Antônio Ço-Testé;11/04/2025;918372.84;N;848b34f034981735;
000327;Ângela Gonçalves;11/03/2024;00000000518928,30;N;3db788a61cdcc4c2;campo com | pipe dentro
000328;João Müller;;None;N;8bde005b5d8babd7;"campo com ; ponto-e-vírgula dentro"
000329;Íris Ço-Testé;29/05/2020;226.223,33;S;0f7ae302ec2e2815;campo com | pipe dentro
000330;Ângela Assunção;20230711;735902.54;N;a3fa40691519fd38;
000331;Ângela Müller;08/11/2020;965.660,65;S;cedd069df96c9a0a;"campo com ; ponto-e-vírgula dentro"
000332;Ângela Assunção;11/03/2022;714139.83;S;b2dc6c344f67448e;campo com | pipe dentro
000333;José da Silva;15/05/2021;00000000642040,58;S;aa8430f84f2da233;"campo com ; ponto-e-vírgula dentro"
000334;João da Silva;20/12/2023;999.310,63;N;8468b74d85e3ade5;"campo com ""aspas"" no meio"
000335;Maria Assunção;20200916;929474.93;S;e65fad87c57c7498;sem observação
000336;Luíza Ço-Testé;29/05/2022;604.664,91;S;7487d7727f0386fa;
000337;Luíza da Silva;2022-10-20;267.509,20;S;92ebeab0e4eec67c;sem observação
000338;José Sá;08/11/2022;256431.01;S;5d2d904f78c59073;campo com | pipe dentro
000339;Maria Gonçalves;2025-03-22;776.645,91;N;52619dec3979d5f5;"campo com ; ponto-e-vírgula dentro"
000340;Camões Sá;17/10/2021;125.201,47;S;3922a7e42de982f8;
000341;Ana Ferreira;2020-05-21;885886.99;N;161d5c8753c9fe59;
000342;Íris da Silva;25/01/2022;00000000775502,38;S;5e472e2276c3e642;
000343;Íris Ço-Testé;08/05/2024;;S;eeb19ad201a1fb0f;campo com | pipe dentro
000344;Ana Gonçalves;14/01/2023;997186.01;N;c2492e5e005fd0e6;campo com | pipe dentro
000345;Antônio da Silva;24/02/2021;62.805,62;S;47a2a10bb62edb49;sem observação
000346;Ana Gonçalves;20250111;00000000480729,47;S;1877bc0694ad6252;
000347;Maria Sá;06/08/2024;00000000456113,07;S;4aab47b23c9d128a;"campo com ""aspas"" no meio"
000348;Luíza Ço-Testé;20220315;474752.40;N;131eb7233bcdf203;"campo com ; ponto-e-vírgula dentro"
000349;Maria Ço-Testé;26/04/2024;471.405,21;N;681134e250647c59;sem observação
000350;Ângela Assunção;20250529;00000000277881,59;S;28597b341725d2c7;"campo com ""aspas"" no meio"
000351;Ana Gonçalves;2024-09-07;260.277,91;N;837217e0657046ea;sem observação
000352;Antônio Assunção;;896.115,51;N;bf8211bc8e52fc42;
000353;José da Silva;04/08/2022;12538.15;S;c7ecfe71d49347fc;"campo com ; ponto-e-vírgula dentro"
000354;Maria Gonçalves;13/08/2024;88122.82;N;d010318aeadc9960;sem observação
000355;Ana da Silva;2021-02-08;00000000096447,16;N;0aee25571f5df912;campo com | pipe dentro
000356;Ana Gonçalves;07/03/2025;520227.50;S;aee70ab261fa8e7a;campo com | pipe dentro
000357;Maria Assunção;2021-03-15;926.337,57;S;9d3616a108dec921;
000358;José Sá;27/08/2021;63942.61;S;620d4a1f479f6628;"campo com ; ponto-e-vírgula dentro"
000359;Camões Gonçalves;2023-08-09;00000000841135,80;S;61eb64e6fd498e20;"campo com ""aspas"" no meio"
000360;Íris Müller;19/05/2024;None;N;06ac10102e0869c1;"campo com ""aspas"" no meio"
000361;José da Silva;20250108;555.150,60;N;95804c2ac44fc4b8;"campo com ; ponto-e-vírgula dentro"
000362;Maria da Silva;22/05/2021;58.625,94;S;d8b48ead93608edf;campo com | pipe dentro
000363;Luíza Ço-Testé;27/09/2024;845.373,40;N;9770a3dbe9fa97e2;sem observação
000364;Luíza Müller;28/02/2023;None;S;09b7fdf77d8d3ddd;sem observação
000365;Ana Gonçalves;17/05/2023;00000000347849,00;S;2167c35ece7334f2;"campo com ""aspas"" no meio"
000366;Maria Ço-Testé;2024-09-25;615.105,18;S;1c654aa2c63ce21d;
000367;Luíza da Silva;20220204;105940.75;N;52961fb34d407b28;"campo com ; ponto-e-vírgula dentro"
000368;Maria Sá;26/04/2025;00000000680715,62;N;b509f08a2c988bca;
000369;Luíza Gonçalves;25/09/2023;769.650,39;N;2d7e4a452099e71f;sem observação
000370;Camões Ço-Testé;2024-04-27;333.675,77;S;90c7e6aca3bfe403;sem observação
000371;Íris Gonçalves;20211109;176.043,40;S;b57ec883d2586d90;"campo com ""aspas"" no meio"
000372;Íris da Silva;27/06/2021;269126.44;S;0053f649b86d066b;sem observação
000373;Camões Ferreira;09/02/2024;517.034,52;N;8bc83a0259ea4936;campo com | pipe dentro
000374;João Ço-Testé;20220908;00000000720540,97;S;7387928a29a3db6d;sem observação
000375;Ana Assunção;11/02/2020;;N;bb635ff529310971;sem observação
000376;Ângela da Silva;23/11/2021;00000000738727,61;S;f143e5456e6b34b9;"campo com ; ponto-e-vírgula dentro"
000377;Camões Gonçalves;19/04/2020;429.162,24;N;4811e562a91cf192;"campo com ""aspas"" no meio"
000378;José da Silva;11/04/2020;00000000161051,62;S;00fa0eb45c5f48d4;campo com | pipe dentro
000379;João Assunção;14/08/2024;00000000101699,25;S;2bbba89d34fadee1;"campo com ""aspas"" no meio"
000380;João Ferreira;24/09/2024;512856.60;N;a4515ae01754bf08;
000381;Camões Gonçalves;2022-01-29;46.785,57;N;770e09db7092d401;"campo com ""aspas"" no meio"
000382;José Ço-Testé;04/07/2021;699.892,89;S;ab0b4cc515f0ea19;"campo com ""aspas"" no meio"
000383;Ângela Ferreira;20250611;881.640,07;N;85c7f3bed183010f;campo com | pipe dentro
000384;Ângela Sá;2024-11-10;00000000499398,30;N;6511e61a143665f5;sem observação
000385;Ângela Müller;18/01/2025;00000000154611,79;S;c1d71f4af3025d16;campo com | pipe dentro
000386;Maria Gonçalves;13/06/2025;443.941,05;S;aee14f87fcffe9e3;campo com | pipe dentro
000387;José Ço-Testé;08/07/2023;00000000955048,40;S;635a775d16476e3f;
000388;Camões Müller;2021-10-29;00000000824759,01;N;6a18e5af1cce08e9;"campo com ; ponto-e-vírgula dentro"
000389;Maria Müller;19/04/2023;;S;493d6196c926a021;
000390;Luíza Ferreira;24/06/2021;00000000496026,77;S;46818a882c154804;campo com | pipe dentro
000391;Maria Müller;31/05/2023;00000000932787,50;N;3cd1ff3fb0c58278;sem observação
000392;Íris Assunção;11/01/2025;326.054,38;N;7ddac1b6d7c4caed;sem observação
000393;José Gonçalves;;00000000282508,41;N;a543148e9adfe981;sem observação
000394;José Ferreira;2021-03-08;00000000796387,62;N;0e63813ed22e3226;
000395;Maria da Silva;20210929;00000000892648,99;S;3158f1fb2c7a0d31;"campo com ; ponto-e-vírgula dentro"
000396;Ana Gonçalves;08/03/2020;None;N;76d70561d2d14ef5;
000397;Camões Sá;05/03/2025;512.531,47;N;f5e4a9c12d761ffa;campo com | pipe dentro
000398;Ângela Assunção;06/12/2021;871231.95;S;0706fec248fa4e98;campo com | pipe dentro
000399;Ana Gonçalves;14/10/2024;;S;a6ce6d7a44e2a94b;campo com | pipe dentro
000400;Ângela da Silva;20241105;497127.01;S;2c56e0cda5ba2472;
000401;Ana Gonçalves;31/05/2021;NaN;N;e53e5f4c6c7e9a2c;campo com | pipe dentro
000402;Luíza Ferreira;31/05/2021;864.353,66;N;1a31204495a0f356;sem observação
000403;Ângela Sá;20250602;622.616,82;N;af35b30b4c68eb17;sem observação
000404;Íris da Silva;;00000000273833,35;N;2661c42630385dd7;
000405;José da Silva;2024-07-07;692617.51;N;23d26b8dae46024d;sem observação
000406;Íris Assunção;2021-06-15;00000000037035,94;S;b9ff2c2957d9cbb0;"campo com ; ponto-e-vírgula dentro"
000407;Ângela Sá;26/05/2024;None;S;a8596f8cd73418fe;
000408;Maria Assunção;18/07/2020;847610.92;S;ae01a122f269921c;"campo com ""aspas"" no meio"
000409;João Gonçalves;28/12/2021;826373.53;N;42b402815f269466;
000410;Antônio Ferreira;09/10/2024;611.923,81;S;e3b16d3678e36397;"campo com ; ponto-e-vírgula dentro"
000411;Ângela da Silva;11/11/2024;00000000056689,52;S;fe0a824e232a5e82;"campo com ; ponto-e-vírgula dentro"
000412;Luíza Ferreira;2023-03-12;NaN;S;14b00f62c768b07f;campo com | pipe dentro
000413;Luíza Sá;28/12/2020;286.815,57;S;c606ddc4c2dd901d;"campo com ; ponto-e-vírgula dentro"
000414;Maria Ferreira;20240527;454.780,78;N;6dd49c966744cb9e;campo com | pipe dentro
000415;Camões da Silva;18/03/2020;935337.01;N;d54e7948c1c0c5e3;
000416;José da Silva;17/10/2023;727214.28;N;21019bff4fe54745;sem observação
000417;Camões Müller;20/04/2023;312.688,05;N;ba53312274b79620;
000418;Ângela Assunção;2022-06-07;None;N;303cb04bc0079336;"campo com ; ponto-e-vírgula dentro"
000419;Camões da Silva;12/04/2021;;S;5dd8effc1f878b32;sem observação
000420;Camões Sá;20210607;00000000050291,76;S;d60bf603a750350e;sem observação
000421;Ana Sá;25/08/2020;265.016,70;N;27335670b3ada2ba;"campo com ; ponto-e-vírgula dentro"
000422;Ana Assunção;11/05/2022;653051.34;S;d4a5a81e6b382a0a;sem observação
000423;Ângela Sá;19/06/2023;521.918,13;S;3322c68b9be78aec;"campo com ""aspas"" no meio"
000424;Ângela Gonçalves;20220103;574.766,05;N;352b6ec8e90d21cb;campo com | pipe dentro
000425;Luíza Gonçalves;06/01/2020;875.805,14;N;f30ee4fe262e5559;sem observação
000426;Ângela da Silva;20240121;None;N;76dae194439db29d;sem observação
000427;João Ço-Testé;2020-12-23;840535.46;N;bd10f87c6d0e0597;sem observação
000428;João Ço-Testé;2024-04-01;695.579,17;S;5b86ea6954231dbe;campo com | pipe dentro
000429;Antônio Sá;09/07/2020;420.246,14;N;74dfb83ff659f188;"campo com ""aspas"" no meio"
000430;Camões Sá;08/10/2024;00000000118549,21;S;b9f6143bb2383056;sem observação
000431;Maria da Silva;2022-05-02;00000000711347,72;N;9c7faca62e671784;campo com | pipe dentro
000432;Luíza Müller;2020-02-29;935082.93;S;eb9f33cb7bab1baa;campo com | pipe dentro
000433;João Ferreira;21/06/2022;12.961,40;S;f4acc7e2fa575cea;"campo com ""aspas"" no meio"
000434;Ângela Müller;20231110;761.950,84;S;588309de7b5fbe41;campo com | pipe dentro
000435;Maria Ço-Testé;19/08/2024;NaN;S;d94df188816ce054;campo com | pipe dentro
000436;Íris Ço-Testé;04/12/2020;00000000346969,30;N;81c61eeb0ce3c8c8;"campo com ; ponto-e-vírgula dentro"
000437;Ângela Sá;14/02/2022;465.766,58;N;db496e6d1688782f;campo com | pipe dentro
000438;Íris Assunção;;107630.02;N;092c4801698f04f8;
000439;Ângela da Silva;18/08/2024;00000000668508,79;N;82226c16e3de4ec0;
000440;José Sá;07/10/2023;856.256,06;S;74577d47d8253010;"campo com ""aspas"" no meio"
000441;Ângela Ço-Testé;23/06/2023;750690.46;N;18f1a1e41d30a290;"campo com ; ponto-e-vírgula dentro"
000442;Ana Assunção;20211228;NaN;N;1b37ef19b3bc912f;sem observação
000443;Maria Ferreira;20201014;112158.52;N;3227e8d89c60c81b;"campo com ; ponto-e-vírgula dentro"
000444;João Ço-Testé;15/03/2022;751607.24;N;c1d48a101b968925;campo com | pipe dentro
000445;Ana Sá;11/09/2024;479.606,57;S;7fb33be5f6bf2f72;sem observação
000446;Ângela Sá;09/04/2020;00000000506391,74;S;941c23fab11af726;"campo com ; ponto-e-vírgula dentro"
000447;Maria da Silva;04/03/2022;00000000528598,41;N;fac08fc46b2d9ccc;
000448;José Assunção;2022-03-25;;S;9a3f0ad169a9aff9;
000449;Antônio Ço-Testé;07/12/2023;980.956,94;S;35afbb2d336d7786;
000450;Antônio Sá;2021-12-08;681.665,90;S;8ae0b8a080ff2909;"campo com ""aspas"" no meio"
000451;João Ço-Testé;22/12/2021;00000000744619,85;N;bf74531cac9b389a;
000452;Antônio Ço-Testé;20220515;00000000399372,03;S;ab95c72f0d95aaf5;sem observação
000453;José Assunção;20240316;;S;c8cba592b0cad2eb;"campo com ""aspas"" no meio"
000454;José Ço-Testé;13/01/2023;646037.13;S;a5a99ebcbe0ec2da;
000455;Camões Gonçalves;20221112;726597.36;S;61af663ced2e1bcd;campo com | pipe dentro
000456;Camões Ço-Testé;21/06/2025;NaN;N;9edd218233fd862d;campo com | pipe dentro
000457;José Sá;20231214;573.168,75;S;b993ff63c6b18d94;"campo com ; ponto-e-vírgula dentro"
000458;Antônio Ferreira;;770.787,22;S;0a6701436090103c;campo com | pipe dentro
000459;Antônio Müller;25/06/2021;00000000005920,32;N;b5ae329d77617d80;"campo com ; ponto-e-vírgula dentro"
000460;Ana Gonçalves;16/03/2025;645.513,80;N;ca376c367d94bf10;
000461;Ângela Assunção;20200529;192.801,28;S;8150e0c9c948384b;"campo com ; ponto-e-vírgula dentro"
000462;Camões Müller;04/01/2023;695.557,27;N;5c5d3f1b54c0c6c2;"campo com ""aspas"" no meio"
000463;José Ço-Testé;20/06/2023;;S;5893ef12ab3f8d22;campo com | pipe dentro
000464;José Sá;2023-06-10;715.707,05;N;ea7a8c2161a1a29c;sem observação
000465;Camões Assunção;20230111;862.044,66;N;cd8565ce83a9c235;
000466;Íris Ferreira;30/03/2020;538858.41;S;189099c9f2be029f;"campo com ; ponto-e-vírgula dentro"
000467;Ângela Müller;16/01/2020;811.160,80;S;af76b6c2dd6d6b41;campo com | pipe dentro
000468;João Gonçalves;20230106;812864.94;N;d116d014a5850828;sem observação
000469;Maria da Silva;20220729;56.905,09;S;407d0affcb51a911;
000470;João Müller;09/08/2024;473.040,49;N;50ffde646edaba8c;sem observação
000471;Camões Sá;30/08/2020;00000000066310,79;S;d926fe41b36d0121;sem observação
000472;Luíza Müller;05/08/2020;90708.77;N;ed3b9d13c3e90323;campo com | pipe dentro
000473;Camões Ferreira;10/08/2024;00000000230546,68;S;641816b7bf2b43b4;
000474;Antônio Sá;22/10/2020;679415.93;N;f3102525f5179e72;sem observação
000475;Ângela Ço-Testé;10/02/2023;625.638,73;N;8c2aa0b18982cbf8;sem observação
000476;Antônio Gonçalves;20240312;432700.27;S;2f1a25a829344e15;"campo com ; ponto-e-vírgula dentro"
000477;Antônio Gonçalves;22/08/2020;892745.06;N;8cb6d1f0a5096396;sem observação
000478;Antônio Sá;17/05/2020;510.857,74;N;20d2b5285b6d6b7c;"campo com ; ponto-e-vírgula dentro"
000479;João Assunção;22/06/2023;472.537,62;N;a8cfe5899dc89e1a;"campo com ""aspas"" no meio"
000480;Maria Müller;06/03/2023;176.832,54;S;3f05557c502ed818;"campo com ; ponto-e-vírgula dentro"
000481;Camões Assunção;16/09/2024;920531.42;N;7202fae5767d3b27;"campo com ""aspas"" no meio"
000482;Antônio Ferreira;03/02/2023;00000000882684,10;N;d391d017dbd4a86d;"campo com ; ponto-e-vírgula dentro"
000483;Ângela Gonçalves;20210623;00000000079063,93;S;81d67019d97e8d3c;sem observação
000484;Camões Ço-Testé;23/04/2023;569.869,33;N;c6735380a7668617;"campo com ; ponto-e-vírgula dentro"
000485;Luíza Ferreira;2021-04-02;00000000140385,37;N;82aa5c4680499bbf;sem observação
000486;Camões Assunção;25/10/2022;717.396,78;S;839e7623c1d841d3;"campo com ; ponto-e-vírgula dentro"
000487;Íris Gonçalves;01/01/2021;00000000771668,18;N;5bda0655f06dca24;sem observação
000488;José Ço-Testé;25/09/2022;44.888,29;S;e860bcb18494205c;"campo com ""aspas"" no meio"
000489;Camões Ferreira;22/02/2025;339.814,83;S;f7ebc69ab4280f0d;
000490;Antônio Ço-Testé;28/02/2024;00000000394957,22;N;96721e985d8416e0;sem observação
000491;Ângela Assunção;;370.041,51;N;caeb99597ca2f582;campo com | pipe dentro
000492;Ana Müller;11/12/2024;539.536,09;N;267627ca3625fc20;"campo com ; ponto-e-vírgula dentro"
000493;Maria Assunção;20230517;434.754,29;N;1d03c3d5b862acc3;campo com | pipe dentro
000494;Íris Ferreira;07/03/2021;00000000023537,52;S;20bd14220b0b81de;
000495;Maria Gonçalves;13/07/2023;58628.18;S;ec257a75421d4dca;"campo com ; ponto-e-vírgula dentro"
000496;Ângela Ferreira;2023-05-12;00000000763337,92;N;15f39d39f27f3ad7;"campo com ; ponto-e-vírgula dentro"
000497;Íris Müller;2022-08-23;630.026,52;S;95284c0acb6bf562;"campo com ; ponto-e-vírgula dentro"
000498;Ângela Assunção;20201209;625.511,58;S;60d2759a3ad51382;campo com | pipe dentro
000499;Maria da Silva;03/02/2020;717612.64;N;2649a478d3966f0a;
000500;João Gonçalves;2022-09-01;00000000527779,68;S;7b74244017db4c2f;"campo com ; ponto-e-vírgula dentro"
000501;Ângela Ço-Testé;2020-01-03;452458.83;N;dff47c515ed10e7f;sem observação
000502;Ângela Ferreira;2021-04-14;00000000399756,98;N;cdfba4e996cbdafb;
000503;João Ferreira;01/10/2020;297027.10;N;3063ae7f41ff81d1;sem observação
000504;Ana Müller;06/12/2022;215.398,83;N;5cbdb68268aa1236;sem observação
000505;Maria Ferreira;27/08/2023;444.137,68;N;468b22af9ca4364d;campo com | pipe dentro
000506;José Ferreira;20230204;00000000586253,47;N;fd0ee0b640f7924b;"campo com ""aspas"" no meio"
000507;Luíza Ço-Testé;15/12/2023;124.871,84;S;c879d93272540ab7;"campo com ; ponto-e-vírgula dentro"
000508;João Gonçalves;07/11/2022;643.853,70;S;639c4c6c2926205d;sem observação
000509;João Ço-Testé;24/10/2020;00000000067194,11;N;5eef0d1e38c5ef5e;sem observação
000510;Ana Sá;2022-02-26;00000000546314,83;N;f6a9e3e3b62bccb1;
000511;Ana Ço-Testé;06/08/2024;00000000211506,01;N;089a9f4f31dae817;
000512;Ângela Müller;01/12/2023;377.215,04;S;0012d399a7af5545;"campo com ; ponto-e-vírgula dentro"
000513;João Assunção;15/05/2024;614550.51;S;03ef0f77848ac924;sem observação
000514;João Müller;20210805;00000000365005,74;N;d0c59550f69a0539;"campo com ""aspas"" no meio"
000515;José Müller;26/05/2025;None;S;8198d1f56839f98f;sem observação
000516;Ângela da Silva;27/10/2022;NaN;N;71594914b1b68ecd;campo com | pipe dentro
000517;Íris Ço-Testé;20210513;None;S;1dc3c26e7b62659e;"campo com ""aspas"" no meio"
000518;João Ferreira;20230721;241.100,89;N;f49816ad6994bf84;"campo com ""aspas"" no meio"
